subject_id	best_seed	pident	align_len_merged_query	align_len_merged_subject	query_coverage	subject_coverage	evalue	bitscore	seed_len	protein_len	hsp_count
DhB22G011550.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	29.577	243	278	0.810	0.639	1.200e-20	92.8	300	435	1
DhB22G012670.1	tr|Q9S759|Q9S759_KALFE	41.045	265	267	0.967	0.465	1.590e-60	202.0	274	574	1
DhB22G013150.1	sp|Q9SPK4|PPCK1_ARATH	32.692	255	250	0.898	0.392	1.080e-24	105.0	284	637	1
DhB22G013220.1	sp|Q93VK0|PPCK2_ARATH	30.178	154	164	0.554	0.210	1.230e-11	66.6	278	781	1
DhB22G013540.1	tr|Q9S759|Q9S759_KALFE	31.579	248	280	0.905	0.223	2.410e-34	133.0	274	1257	1
DhB22G013640.1	tr|Q5EC59|Q5EC59_MAIZE	31.086	258	235	0.902	0.701	2.970e-15	76.3	286	335	1
DhB22G013800.1	sp|Q9SPK4|PPCK1_ARATH	25.806	260	304	0.915	0.274	3.120e-15	77.4	284	1109	1
DhB22G014790.1	tr|Q9S759|Q9S759_KALFE	30.986	189	210	0.690	0.537	1.080e-17	83.6	274	391	1
DhB22G014970.1	tr|Q9S759|Q9S759_KALFE	31.159	251	268	0.916	0.395	3.270e-26	109.0	274	678	1
DhB22G015010.1	tr|Q9S759|Q9S759_KALFE	31.159	251	268	0.916	0.395	3.270e-26	109.0	274	678	1
DhB22G015190.1	tr|Q5EC58|Q5EC58_MAIZE	29.048	207	190	0.695	0.179	1.330e-14	75.9	298	1060	1
DhB22G015500.1	tr|A0A089WU92|A0A089WU92_KALFE	25.926	255	284	0.938	0.736	1.110e-19	89.4	272	386	1
DhB22G015620.1	sp|Q9SPK4|PPCK1_ARATH	32.482	264	265	0.930	0.349	2.200e-30	121.0	284	759	1
DhB22G015680.1	tr|A0A089WU92|A0A089WU92_KALFE	30.224	260	262	0.956	0.710	1.150e-34	129.0	272	369	1
DhB22G015710.1	tr|A0A089WU92|A0A089WU92_KALFE	35.273	269	265	0.989	0.950	9.370e-47	159.0	272	279	1
DhB22G016600.1	tr|A0A089WU92|A0A089WU92_KALFE	42.751	265	267	0.974	0.460	7.780e-69	224.0	272	581	1
DhB22G017620.1	tr|A0A089WU92|A0A089WU92_KALFE	43.446	261	265	0.960	0.497	1.240e-68	222.0	272	533	1
DhB22G017910.1	tr|Q9S759|Q9S759_KALFE	29.412	218	228	0.796	0.553	8.310e-15	75.5	274	412	1
DhB22G019010.1	sp|Q93VK0|PPCK2_ARATH	34.389	209	210	0.752	0.494	1.010e-25	106.0	278	425	1
DhB22G019220.1	tr|Q9S759|Q9S759_KALFE	31.802	254	277	0.927	0.625	1.590e-32	125.0	274	443	1
DhB23G000290.1	tr|Q2ABP5|Q2ABP5_ORYSJ	26.522	222	220	0.779	0.463	2.080e-13	71.6	285	475	1
DhB23G000430.1	tr|A0A3L6FW63|A0A3L6FW63_MAIZE	29.902	193	194	0.656	0.380	1.310e-11	66.6	294	510	1
DhB23G000750.1	tr|A0A089WU92|A0A089WU92_KALFE	41.912	268	270	0.985	0.514	6.900e-69	223.0	272	525	1
DhB23G000880.1	sp|Q9SPK4|PPCK1_ARATH	31.696	209	215	0.736	0.355	1.250e-18	87.4	284	605	1
DhB23G001060.1	tr|Q9S759|Q9S759_KALFE	40.351	113	114	0.412	0.295	2.750e-18	85.1	274	386	1
DhB23G001660.1	sp|Q9SPK4|PPCK1_ARATH	33.333	209	215	0.736	0.371	1.760e-20	92.8	284	580	1
DhB23G002600.1	tr|Q9S759|Q9S759_KALFE	32.374	274	266	1.000	0.665	6.260e-27	109.0	274	400	1
DhB23G002610.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	34.419	213	190	0.710	0.381	1.730e-18	87.0	300	499	1
DhB23G003150.1	tr|Q9S759|Q9S759_KALFE	34.241	256	252	0.934	0.408	2.870e-44	159.0	274	617	1
DhB23G003410.1	tr|A0A089WU92|A0A089WU92_KALFE	27.315	203	207	0.746	0.213	8.670e-11	63.9	272	973	1
DhB23G003620.1	sp|Q9SPK4|PPCK1_ARATH	30.061	162	162	0.570	0.267	2.080e-15	77.8	284	607	1
DhB23G003940.1	tr|A0A089WU92|A0A089WU92_KALFE	33.333	264	262	0.971	0.520	1.760e-40	147.0	272	504	1
DhB23G004110.1	tr|A0A089WU92|A0A089WU92_KALFE	30.671	258	307	0.949	0.550	9.990e-35	132.0	272	558	1
DhB23G004590.1	sp|Q93VK0|PPCK2_ARATH	29.245	199	203	0.716	0.404	6.790e-11	63.9	278	502	1
DhB23G004880.1	tr|A0A089WU92|A0A089WU92_KALFE	42.279	268	270	0.985	0.524	3.890e-71	228.0	272	515	1
DhB23G005080.1	tr|A0A089WU92|A0A089WU92_KALFE	32.653	265	294	0.974	0.568	1.040e-48	170.0	272	518	1
DhB23G005390.1	tr|Q9S759|Q9S759_KALFE	28.755	216	226	0.788	0.238	3.200e-11	65.1	274	948	1
DhB23G005430.1	tr|Q9S759|Q9S759_KALFE	27.397	210	210	0.766	0.328	4.490e-12	67.8	274	640	1
DhB23G005490.1	tr|Q5EC59|Q5EC59_MAIZE	28.194	216	215	0.755	0.222	5.090e-12	67.8	286	967	1
DhB23G005920.1	tr|Q9S759|Q9S759_KALFE	43.478	273	275	0.996	0.504	6.480e-72	231.0	274	546	1
DhB23G005930.1	sp|Q9SPK4|PPCK1_ARATH	30.531	215	216	0.757	0.298	1.720e-18	87.0	284	726	1
DhB23G007140.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	28.571	279	255	0.930	0.271	5.100e-23	100.0	300	940	1
DhB23G007340.1	tr|A0A089WU92|A0A089WU92_KALFE	33.654	200	206	0.735	0.512	4.630e-31	120.0	272	402	1
DhB23G008830.1	tr|A0A089WU92|A0A089WU92_KALFE	30.208	255	279	0.938	0.658	2.850e-27	110.0	272	424	1
DhB23G008850.1	tr|Q9S759|Q9S759_KALFE	25.000	193	219	0.704	0.135	3.980e-11	65.1	274	1624	1
DhB23G010570.1	tr|Q5EC59|Q5EC59_MAIZE	36.014	276	278	0.965	0.668	1.010e-34	131.0	286	416	1
DhB23G011150.1	sp|Q9SPK4|PPCK1_ARATH	28.037	206	207	0.725	0.219	6.790e-12	67.4	284	947	1
DhB23G012060.1	tr|Q2ABR6|Q2ABR6_ORYSJ	30.282	142	138	0.466	0.249	4.320e-12	68.2	305	554	1
DhB23G015180.1	sp|Q9SPK4|PPCK1_ARATH	26.974	262	295	0.923	0.532	1.700e-18	86.7	284	555	1
DhB23G015500.1	tr|Q9S759|Q9S759_KALFE	32.707	261	260	0.953	0.549	1.070e-45	161.0	274	474	1
DhB23G015680.1	sp|Q93VK0|PPCK2_ARATH	34.842	209	210	0.752	0.506	1.740e-25	105.0	278	415	1
DhB24G002190.1	tr|Q9S759|Q9S759_KALFE	30.464	268	298	0.978	0.797	1.150e-27	111.0	274	374	1
DhB24G002530.1	sp|Q9SPK4|PPCK1_ARATH	28.472	252	278	0.887	0.591	2.770e-24	103.0	284	470	1
DhB24G002770.1	sp|Q93VK0|PPCK2_ARATH	29.843	178	182	0.640	0.516	2.310e-12	67.8	278	353	1
DhB24G002940.1	tr|A0A089WU92|A0A089WU92_KALFE	38.060	258	264	0.949	0.418	5.670e-58	196.0	272	631	1
DhB24G005010.1	sp|Q93VK0|PPCK2_ARATH	27.907	202	207	0.727	0.170	3.160e-13	71.2	278	1216	1
DhB24G005030.1	tr|Q9S759|Q9S759_KALFE	29.756	192	201	0.701	0.181	8.210e-12	67.0	274	1112	1
DhB24G005820.1	sp|Q9SPK4|PPCK1_ARATH	31.429	237	237	0.835	0.244	7.820e-17	82.0	284	973	1
DhB24G009440.1	sp|Q9SPK4|PPCK1_ARATH	31.579	270	278	0.951	0.855	2.820e-29	114.0	284	325	1
DhB24G009460.1	sp|Q9SPK4|PPCK1_ARATH	31.579	270	278	0.951	0.855	3.120e-29	114.0	284	325	1
DhB24G009920.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	30.877	283	253	0.943	0.551	9.900e-19	87.4	300	459	1
DhB24G009930.1	tr|Q9S759|Q9S759_KALFE	26.214	192	196	0.701	0.216	5.980e-11	64.3	274	908	1
DhB24G010770.1	tr|Q9S759|Q9S759_KALFE	38.182	99	110	0.361	0.177	5.710e-13	70.1	274	621	1
DhB25G000320.1	sp|Q9SPK4|PPCK1_ARATH	32.127	215	215	0.757	0.307	9.290e-19	87.8	284	700	1
DhB25G000520.1	tr|Q9S759|Q9S759_KALFE	30.516	207	210	0.755	0.502	1.860e-19	89.0	274	418	1
DhB25G001170.1	tr|A0A089WU92|A0A089WU92_KALFE	32.117	265	263	0.974	0.581	1.450e-44	157.0	272	453	1
DhB25G001180.1	tr|Q5EC59|Q5EC59_MAIZE	37.984	255	248	0.892	0.575	2.270e-41	149.0	286	431	1
DhB25G001640.1	sp|Q9SPK4|PPCK1_ARATH	30.000	218	219	0.768	0.382	1.370e-22	99.0	284	574	1
DhB25G002520.1	tr|A0A089WU92|A0A089WU92_KALFE	37.455	265	271	0.974	0.456	6.510e-57	193.0	272	594	1
DhB25G002680.1	tr|A0A089WU92|A0A089WU92_KALFE	35.338	260	259	0.956	0.582	1.010e-47	166.0	272	445	1
DhB25G002860.1	tr|Q9S759|Q9S759_KALFE	30.651	247	251	0.901	0.559	1.440e-22	97.8	274	449	1
DhB25G003230.1	tr|A0A089WU92|A0A089WU92_KALFE	31.387	262	268	0.963	0.772	1.920e-40	144.0	272	347	1
DhB25G003380.1	tr|A0A089WU92|A0A089WU92_KALFE	36.879	272	278	1.000	0.588	1.120e-56	190.0	272	473	1
DhB25G003560.1	tr|Q2ABP5|Q2ABP5_ORYSJ	25.556	263	264	0.923	0.261	7.310e-14	73.6	285	1010	1
DhB25G004130.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	30.189	209	190	0.697	0.178	2.240e-15	78.2	300	1066	1
DhB25G004390.1	sp|Q93VK0|PPCK2_ARATH	30.594	205	216	0.737	0.193	8.350e-11	63.9	278	1120	1
DhB25G004410.1	tr|Q9S759|Q9S759_KALFE	28.671	252	280	0.920	0.398	1.050e-22	99.0	274	704	1
DhB25G005000.1	tr|Q5EC59|Q5EC59_MAIZE	25.862	217	227	0.759	0.716	4.230e-15	75.9	286	317	1
DhB25G005460.1	tr|Q9S759|Q9S759_KALFE	46.538	257	259	0.938	0.481	1.350e-75	241.0	274	538	1
DhB25G006900.1	tr|A0A089WU92|A0A089WU92_KALFE	42.803	260	262	0.956	0.470	4.490e-72	232.0	272	558	1
DhB25G007100.1	tr|Q9S759|Q9S759_KALFE	31.481	268	264	0.978	0.380	6.350e-29	117.0	274	695	1
DhB25G007690.1	tr|Q5EC59|Q5EC59_MAIZE	27.861	200	196	0.699	0.362	1.040e-16	81.6	286	542	1
DhB25G008300.1	tr|A0A089WU92|A0A089WU92_KALFE	25.987	262	291	0.963	0.871	1.090e-22	97.1	272	334	1
DhB25G008450.1	tr|Q9S759|Q9S759_KALFE	29.358	207	213	0.755	0.193	1.310e-11	66.2	274	1104	1
DhB25G008510.1	tr|Q5EC59|Q5EC59_MAIZE	32.020	199	197	0.696	0.497	7.930e-36	134.0	286	396	1
DhB25G008740.1	sp|Q93VK0|PPCK2_ARATH	27.014	199	199	0.716	0.460	8.870e-11	63.5	278	433	1
DhB25G009420.1	tr|A0A089WU92|A0A089WU92_KALFE	43.750	268	270	0.985	0.469	9.100e-73	234.0	272	576	1
DhB25G009900.1	tr|Q2ABR6|Q2ABR6_ORYSJ	29.670	271	255	0.889	0.421	2.500e-24	104.0	305	605	1
DhB25G012440.1	tr|Q2ABP5|Q2ABP5_ORYSJ	25.287	254	255	0.891	0.209	6.750e-12	67.4	285	1222	1
DhB26G001510.1	tr|A0A089WU92|A0A089WU92_KALFE	37.864	99	101	0.364	0.166	2.780e-12	68.2	272	607	1
DhB26G001700.1	tr|A0A089WU92|A0A089WU92_KALFE	32.364	249	261	0.915	0.373	2.160e-16	80.5	272	700	1
DhB26G002450.1	tr|Q5EC59|Q5EC59_MAIZE	31.373	198	198	0.692	0.212	4.520e-16	80.1	286	936	1
DhB26G002650.1	sp|Q93VK0|PPCK2_ARATH	30.952	202	202	0.727	0.297	1.840e-14	74.7	278	681	1
DhB26G002700.1	sp|Q93VK0|PPCK2_ARATH	30.000	202	202	0.727	0.278	2.580e-13	71.6	278	727	1
DhB26G002750.1	sp|Q93VK0|PPCK2_ARATH	28.111	202	202	0.727	0.295	1.750e-12	68.9	278	684	1
DhB26G002780.1	sp|Q93VK0|PPCK2_ARATH	29.187	201	201	0.723	0.301	5.880e-13	70.5	278	668	1
DhB26G002940.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	31.472	180	181	0.600	0.362	6.120e-11	64.3	300	500	1
DhB26G003330.1	tr|Q9S759|Q9S759_KALFE	29.064	189	197	0.690	0.564	8.430e-11	63.2	274	349	1
DhB26G003510.1	sp|Q9SPK4|PPCK1_ARATH	32.836	260	264	0.915	0.388	1.520e-33	130.0	284	681	1
DhB26G004280.1	tr|A0A089WU92|A0A089WU92_KALFE	33.585	261	260	0.960	0.576	1.600e-43	154.0	272	451	1
DhB26G005810.1	tr|A0A089WU92|A0A089WU92_KALFE	42.205	262	255	0.963	0.568	1.130e-63	207.0	272	449	1
DhB26G006210.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	29.787	141	139	0.470	0.236	9.330e-14	73.2	300	589	1
DhB26G007420.1	tr|A0A089WU92|A0A089WU92_KALFE	40.370	259	268	0.952	0.485	1.890e-63	209.0	272	553	1
DhB26G008340.1	sp|Q9SPK4|PPCK1_ARATH	29.817	200	211	0.704	0.285	6.480e-11	64.3	284	741	1
DhB26G010440.1	tr|Q9S759|Q9S759_KALFE	28.223	253	283	0.923	0.728	6.160e-23	98.2	274	389	1
DhB26G010940.1	tr|Q9S759|Q9S759_KALFE	29.126	195	195	0.712	0.449	7.890e-13	69.7	274	434	1
DhB26G011410.1	sp|Q93VK0|PPCK2_ARATH	29.386	203	222	0.730	0.298	1.080e-12	69.7	278	746	1
DhB27G001020.1	tr|A0A089WU92|A0A089WU92_KALFE	29.530	261	296	0.960	0.974	1.140e-22	96.3	272	304	1
DhB27G001230.1	tr|A0A089WU92|A0A089WU92_KALFE	28.372	201	204	0.739	0.250	1.450e-11	66.2	272	816	1
DhB27G001240.1	tr|Q9S759|Q9S759_KALFE	30.047	201	204	0.734	0.250	4.770e-12	67.8	274	816	1
DhB27G001250.1	tr|A0A089WU92|A0A089WU92_KALFE	28.502	192	196	0.706	0.231	1.450e-12	69.3	272	850	1
DhB27G002360.1	tr|A0A089WU92|A0A089WU92_KALFE	41.667	262	273	0.963	0.525	2.420e-66	216.0	272	520	1
DhB27G002550.1	tr|A0A089WU92|A0A089WU92_KALFE	30.058	171	160	0.629	0.514	1.550e-14	73.9	272	311	1
DhB27G003170.1	sp|Q93VK0|PPCK2_ARATH	37.931	83	86	0.299	0.118	8.630e-11	63.9	278	731	1
DhB27G003180.1	tr|A0A089WU92|A0A089WU92_KALFE	36.364	130	130	0.478	0.265	2.070e-18	86.3	272	491	1
DhB27G003550.1	sp|Q93VK0|PPCK2_ARATH	31.047	272	270	0.978	0.397	1.140e-30	122.0	278	680	1
DhB27G004110.1	tr|Q9S759|Q9S759_KALFE	30.702	209	221	0.763	0.230	1.430e-13	72.4	274	962	1
DhB27G005860.1	tr|A0A089WU92|A0A089WU92_KALFE	29.048	199	205	0.732	0.265	2.520e-13	71.2	272	773	1
DhB27G006180.1	tr|A0A089WU92|A0A089WU92_KALFE	50.000	86	86	0.316	0.372	6.820e-27	105.0	272	231	1
DhB27G009530.1	sp|Q9SPK4|PPCK1_ARATH	31.646	277	314	0.975	0.913	2.210e-32	123.0	284	344	1
DhB27G010570.1	sp|Q9SPK4|PPCK1_ARATH	33.023	211	209	0.743	0.287	3.540e-18	85.9	284	727	1
DhB28G001490.1	tr|Q9S759|Q9S759_KALFE	30.224	256	253	0.934	0.188	1.760e-27	113.0	274	1346	1
DhB28G002350.1	tr|Q5EC59|Q5EC59_MAIZE	32.491	259	264	0.906	0.746	4.450e-18	84.7	286	354	1
DhB28G002550.1	tr|A0A089WU92|A0A089WU92_KALFE	32.959	262	261	0.963	0.567	9.940e-45	158.0	272	460	1
DhB28G002640.1	sp|Q9SPK4|PPCK1_ARATH	27.950	252	318	0.887	0.707	1.470e-23	100.0	284	450	1
DhB28G003180.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	33.333	144	117	0.480	0.227	1.570e-11	66.2	300	516	1
DhB28G004680.1	tr|Q5EC59|Q5EC59_MAIZE	42.705	263	280	0.920	0.505	4.330e-60	201.0	286	554	1
DhB28G005940.1	tr|A0A089WU92|A0A089WU92_KALFE	30.493	206	216	0.757	0.628	7.170e-22	94.7	272	344	1
DhB28G006260.1	tr|A0A089WU92|A0A089WU92_KALFE	24.576	222	229	0.816	0.694	9.460e-12	65.9	272	330	1
DhB28G006950.1	tr|Q9S759|Q9S759_KALFE	44.015	258	252	0.942	0.685	1.470e-61	199.0	274	368	1
DhB28G008320.1	tr|A0A089WU92|A0A089WU92_KALFE	32.127	213	214	0.783	0.671	2.290e-24	101.0	272	319	1
DhB28G008330.1	tr|A0A089WU92|A0A089WU92_KALFE	35.688	260	259	0.956	0.585	2.420e-37	138.0	272	443	1
DhB28G008920.1	sp|Q9SPK4|PPCK1_ARATH	33.692	271	275	0.954	0.400	1.150e-34	134.0	284	688	1
DhB28G011490.1	sp|Q93VK0|PPCK2_ARATH	32.000	213	212	0.766	0.187	3.720e-13	71.2	278	1135	1
DhB28G011500.1	sp|Q93VK0|PPCK2_ARATH	30.667	213	212	0.766	0.187	1.140e-12	69.7	278	1132	1
DhB29G000310.1	tr|Q9S759|Q9S759_KALFE	30.303	191	193	0.697	0.239	7.760e-12	67.0	274	807	1
DhB29G000350.1	sp|Q9SPK4|PPCK1_ARATH	30.303	263	255	0.926	0.188	1.290e-33	131.0	284	1353	1
DhB29G000500.1	tr|Q9S759|Q9S759_KALFE	33.969	256	255	0.934	0.536	1.510e-37	139.0	274	476	1
DhB29G000880.1	tr|Q2ABR6|Q2ABR6_ORYSJ	28.270	216	220	0.708	0.488	1.170e-11	66.6	305	451	1
DhB29G001620.1	sp|Q9SPK4|PPCK1_ARATH	31.469	263	278	0.926	0.815	1.180e-31	121.0	284	341	1
DhB29G001640.1	sp|Q9SPK4|PPCK1_ARATH	31.338	263	276	0.926	0.814	9.590e-34	127.0	284	339	1
DhB29G001650.1	sp|Q9SPK4|PPCK1_ARATH	31.818	263	278	0.926	0.815	7.890e-32	122.0	284	341	1
DhB29G002840.1	tr|A0A089WU92|A0A089WU92_KALFE	33.459	260	259	0.956	0.589	1.280e-41	149.0	272	440	1
DhB29G002870.1	sp|Q93VK0|PPCK2_ARATH	38.462	149	149	0.536	0.231	4.910e-14	73.6	278	646	1
DhB29G003380.1	tr|A0A089WU92|A0A089WU92_KALFE	28.571	202	206	0.743	0.247	1.050e-12	69.7	272	834	1
DhB29G003820.1	tr|A0A089WU92|A0A089WU92_KALFE	29.195	261	296	0.960	0.974	3.540e-22	95.1	272	304	1
DhB29G004140.1	tr|A0A089WU92|A0A089WU92_KALFE	38.835	99	101	0.364	0.221	4.040e-13	70.5	272	458	1
DhB29G004710.1	tr|Q5EC59|Q5EC59_MAIZE	26.394	263	262	0.920	0.594	1.430e-15	77.8	286	441	1
DhB29G005130.1	tr|A0A089WU92|A0A089WU92_KALFE	41.948	262	264	0.963	0.517	7.940e-69	222.0	272	511	1
DhB29G005850.1	sp|Q9SPK4|PPCK1_ARATH	33.696	263	269	0.926	0.400	1.370e-31	125.0	284	673	1
DhB29G007640.1	tr|A0A089WU92|A0A089WU92_KALFE	43.750	267	270	0.982	0.452	3.900e-73	236.0	272	598	1
DhB29G008200.1	tr|A0A089WU92|A0A089WU92_KALFE	31.797	211	181	0.776	0.675	2.470e-20	89.4	272	268	1
DhB29G009250.1	tr|Q9S759|Q9S759_KALFE	42.909	272	274	0.993	0.502	6.080e-73	234.0	274	546	1
DhB29G009430.1	tr|Q9S759|Q9S759_KALFE	29.902	194	197	0.708	0.205	3.940e-12	67.8	274	960	1
DhB29G009440.1	sp|Q9SPK4|PPCK1_ARATH	28.163	241	231	0.849	0.389	1.240e-23	102.0	284	594	1
DhB29G010110.1	tr|A0A089WU92|A0A089WU92_KALFE	41.948	262	264	0.963	0.513	2.000e-67	219.0	272	515	1
DhB29G010320.1	tr|Q5EC59|Q5EC59_MAIZE	27.165	252	242	0.881	0.454	7.740e-16	79.0	286	533	1
DhB29G010890.1	tr|A0A089WU92|A0A089WU92_KALFE	40.196	98	100	0.360	0.216	2.900e-14	73.9	272	463	1
DhB29G011300.1	tr|A0A089WU92|A0A089WU92_KALFE	42.647	268	270	0.985	0.504	3.050e-72	232.0	272	536	1
DhB29G011340.1	tr|Q9S759|Q9S759_KALFE	32.824	256	257	0.934	0.580	2.890e-38	140.0	274	443	1
DhB29G011870.1	sp|Q93VK0|PPCK2_ARATH	35.976	157	157	0.565	0.248	5.920e-17	82.0	278	633	1
DhB30G000530.1	tr|A0A089WU92|A0A089WU92_KALFE	33.962	99	106	0.364	0.186	6.070e-13	70.1	272	570	1
DhB30G000800.1	tr|Q9S759|Q9S759_KALFE	30.348	191	192	0.697	0.237	1.180e-12	69.3	274	809	1
DhB30G002920.1	sp|Q93VK0|PPCK2_ARATH	25.962	272	305	0.978	0.552	4.830e-20	91.3	278	553	1
DhB30G003700.1	tr|Q9S759|Q9S759_KALFE	30.846	189	194	0.690	0.436	4.240e-11	64.3	274	445	1
DhB30G003710.1	tr|Q5EC59|Q5EC59_MAIZE	34.259	209	211	0.731	0.285	6.890e-12	67.4	286	740	1
DhB30G004650.1	sp|Q9SPK4|PPCK1_ARATH	28.519	262	263	0.923	0.410	1.140e-17	84.3	284	642	1
DhB30G005320.1	tr|A0A089WU92|A0A089WU92_KALFE	31.868	264	262	0.971	0.573	1.620e-39	144.0	272	457	1
DhB30G005350.1	tr|Q5EC59|Q5EC59_MAIZE	40.845	208	207	0.727	0.496	1.630e-33	128.0	286	417	1
DhB30G006500.1	tr|A0A089WU92|A0A089WU92_KALFE	30.556	255	279	0.938	0.660	7.620e-28	112.0	272	423	1
DhB30G007710.1	tr|A0A089WU92|A0A089WU92_KALFE	28.767	261	284	0.960	0.631	8.390e-32	123.0	272	450	1
DhB30G007920.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	28.929	279	255	0.930	0.269	3.190e-25	107.0	300	947	1
DhB30G008790.1	sp|Q9SPK4|PPCK1_ARATH	28.634	215	219	0.757	0.356	8.340e-18	84.7	284	615	1
DhB30G008800.1	tr|Q9S759|Q9S759_KALFE	44.203	273	275	0.996	0.445	6.830e-74	238.0	274	618	1
DhB30G009120.1	tr|A0A089WU92|A0A089WU92_KALFE	33.829	260	258	0.956	0.560	4.920e-40	145.0	272	461	1
DhB30G009250.1	tr|Q5EC59|Q5EC59_MAIZE	29.665	198	197	0.692	0.214	4.760e-12	67.8	286	921	1
DhB30G009280.1	tr|Q9S759|Q9S759_KALFE	28.436	197	202	0.719	0.285	7.700e-11	63.9	274	710	1
DhB30G009290.1	tr|Q9S759|Q9S759_KALFE	26.961	196	196	0.715	0.307	1.540e-12	68.9	274	638	1
DhB30G010030.1	sp|Q93VK0|PPCK2_ARATH	29.646	216	218	0.777	0.434	4.290e-11	64.7	278	502	1
DhB30G010560.1	tr|A0A089WU92|A0A089WU92_KALFE	30.671	258	307	0.949	0.550	9.790e-35	132.0	272	558	1
DhB30G010920.1	tr|Q5EC59|Q5EC59_MAIZE	30.814	170	164	0.594	0.272	8.190e-17	82.0	286	604	1
DhB30G011070.1	tr|Q9S759|Q9S759_KALFE	40.206	91	97	0.332	0.093	3.580e-11	65.1	274	1042	1
DhB30G011340.1	tr|A0A089WU92|A0A089WU92_KALFE	31.599	256	263	0.941	0.511	1.450e-40	148.0	272	515	1
DhB30G011910.1	sp|Q93VK0|PPCK2_ARATH	27.969	257	246	0.924	0.480	7.540e-19	87.4	278	512	1
DhB30G011920.1	tr|Q9S759|Q9S759_KALFE	31.655	274	266	1.000	0.578	6.380e-26	107.0	274	460	1
DhB30G013330.1	sp|Q9SPK4|PPCK1_ARATH	28.435	270	303	0.951	0.518	2.050e-21	95.5	284	585	1
DhB30G013610.1	sp|Q9SPK4|PPCK1_ARATH	31.696	209	215	0.736	0.355	1.470e-18	87.0	284	605	1
DhB30G013730.1	tr|A0A089WU92|A0A089WU92_KALFE	43.015	268	270	0.985	0.503	3.530e-69	224.0	272	537	1
DhB30G013930.1	tr|A0A3L6FW63|A0A3L6FW63_MAIZE	33.083	128	127	0.435	0.252	1.750e-11	66.2	294	504	1
DhB31G000030.1	tr|Q2ABP5|Q2ABP5_ORYSJ	27.197	218	217	0.765	0.334	2.200e-11	65.9	285	649	1
DhB31G000040.1	tr|Q2ABP5|Q2ABP5_ORYSJ	28.910	203	200	0.712	0.302	1.370e-12	69.3	285	663	1
DhB31G000810.1	tr|A0A089WU92|A0A089WU92_KALFE	29.524	197	203	0.724	0.312	4.610e-14	73.6	272	650	1
DhB31G002550.1	tr|Q2ABR6|Q2ABR6_ORYSJ	27.805	202	193	0.662	0.200	2.060e-13	72.4	305	963	1
DhB31G002740.1	sp|Q93VK0|PPCK2_ARATH	28.814	217	219	0.781	0.310	2.570e-12	68.6	278	706	1
DhB31G002780.1	sp|Q93VK0|PPCK2_ARATH	27.897	217	219	0.781	0.331	8.490e-13	69.7	278	662	1
DhB31G002800.1	sp|Q93VK0|PPCK2_ARATH	28.448	219	210	0.788	0.310	2.870e-13	71.2	278	678	1
DhB31G002810.1	sp|Q93VK0|PPCK2_ARATH	29.060	219	221	0.788	0.318	1.450e-14	75.1	278	695	1
DhB31G002820.1	sp|Q93VK0|PPCK2_ARATH	29.060	219	223	0.788	0.318	1.540e-14	75.1	278	701	1
DhB31G002880.1	tr|Q9S759|Q9S759_KALFE	27.570	201	204	0.734	0.201	4.260e-12	67.8	274	1016	1
DhB31G002910.1	tr|A0A3L6FW63|A0A3L6FW63_MAIZE	29.596	213	202	0.724	0.234	1.570e-12	69.3	294	864	1
DhB31G003870.1	sp|Q9SPK4|PPCK1_ARATH	33.209	260	264	0.915	0.389	6.300e-34	131.0	284	678	1
DhB31G004630.1	tr|A0A089WU92|A0A089WU92_KALFE	33.962	261	260	0.960	0.576	1.300e-44	157.0	272	451	1
DhB31G006350.1	tr|A0A089WU92|A0A089WU92_KALFE	42.586	262	255	0.963	0.568	1.350e-61	202.0	272	449	1
DhB31G006930.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	29.787	141	139	0.470	0.237	3.680e-13	71.2	300	587	1
DhB31G007410.1	tr|A0A089WU92|A0A089WU92_KALFE	38.333	114	117	0.419	0.266	2.060e-11	65.5	272	440	1
DhB31G009390.1	tr|Q2ABP5|Q2ABP5_ORYSJ	29.302	203	205	0.712	0.511	3.300e-11	64.7	285	401	1
DhB31G010250.1	tr|A0A089WU92|A0A089WU92_KALFE	27.404	198	202	0.728	0.117	2.090e-11	65.9	272	1723	1
DhB31G010260.1	tr|A0A1D6HDJ5|A0A1D6HDJ5_MAIZE	26.939	229	201	0.736	0.242	4.410e-11	65.5	311	832	1
DhB31G010700.1	tr|A0A089WU92|A0A089WU92_KALFE	27.982	210	212	0.772	0.289	3.420e-11	65.1	272	734	1
DhB32G000320.1	tr|Q2ABP5|Q2ABP5_ORYSJ	27.984	231	225	0.811	0.283	7.570e-11	64.3	285	794	1
DhB32G000720.1	tr|Q9S759|Q9S759_KALFE	32.090	260	265	0.949	0.356	1.130e-29	119.0	274	744	1
